assessment_id,name,url,description,competencies,adaptive,col2_raw,test_type_raw,keys,combined_text
4302,Global Skills Development Report,https://www.shl.com/products/product-catalog/view/global-skills-development-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",A|E|B|C|D|P|A|B|C|D|E|K|P|S,True,,A E B C D P,A|E|B|C|D|P,"global skills development report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. a|e|b|c|d|p|a|b|c|d|e|k|p|s"
3994,MS Word (New),https://www.shl.com/products/product-catalog/view/ms-word-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"ms word (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4098,MuleSoft Development (New),https://www.shl.com/products/product-catalog/view/mulesoft-development-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"mulesoft development (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
615,Multitasking Ability,https://www.shl.com/products/product-catalog/view/multitasking-ability/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",A|K|S|A|B|C|D|E|K|P|S,True,,A K S,A|K|S,"multitasking ability. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. a|k|s|a|b|c|d|e|k|p|s"
4100,Networking and Implementation (New),https://www.shl.com/products/product-catalog/view/networking-and-implementation-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"networking and implementation (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
3997,Node.js (New),https://www.shl.com/products/product-catalog/view/node-js-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"node.js (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4041,Nursing (New),https://www.shl.com/products/product-catalog/view/nursing-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"nursing (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
720,Occupational Personality Questionnaire OPQ32r,https://www.shl.com/products/product-catalog/view/occupational-personality-questionnaire-opq32r/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"occupational personality questionnaire opq32r. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
4116,Operations Management (New),https://www.shl.com/products/product-catalog/view/operations-management-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"operations management (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
727,OPQ Candidate Plus Report,https://www.shl.com/products/product-catalog/view/opq-candidate-plus-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq candidate plus report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
4298,OPQ Candidate Report 2.0,https://www.shl.com/products/product-catalog/view/opq-candidate-report-2-0/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq candidate report 2.0. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
748,OPQ Emotional Intelligence Report,https://www.shl.com/products/product-catalog/view/opq-emotional-intelligence-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq emotional intelligence report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
749,OPQ Leadership Report,https://www.shl.com/products/product-catalog/view/opq-leadership-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq leadership report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
750,OPQ Manager Plus Report,https://www.shl.com/products/product-catalog/view/opq-manager-plus-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq manager plus report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
4300,OPQ Manager Plus Report 2.0,https://www.shl.com/products/product-catalog/view/opq-manager-plus-report-2-0/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq manager plus report 2.0. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
752,OPQ Maximising your Learning Report,https://www.shl.com/products/product-catalog/view/opq-maximising-your-learning-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq maximising your learning report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
754,OPQ MQ Sales Report,https://www.shl.com/products/product-catalog/view/opq-mq-sales-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq mq sales report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
753,OPQ Premium Plus Report,https://www.shl.com/products/product-catalog/view/opq-premium-plus-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq premium plus report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
4307,OPQ Premium Plus Report 2.0,https://www.shl.com/products/product-catalog/view/opq-premium-plus-report-2-0/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq premium plus report 2.0. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
1050,OPQ Profile Report,https://www.shl.com/products/product-catalog/view/opq-profile-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq profile report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
1060,OPQ Team Impact Group Development Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-group-development-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq team impact group development report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
1059,OPQ Team Impact Individual Development Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-individual-development-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq team impact individual development report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
1058,OPQ Team Impact Selection Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-selection-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq team impact selection report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
1061,OPQ Team Types & Leadership Styles Profile,https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-profile/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq team types & leadership styles profile. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
756,OPQ Team Types and Leadership Styles Report,https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq team types and leadership styles report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
757,OPQ UCF Development Action Planner Report 1.0,https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq ucf development action planner report 1.0. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
4286,OPQ UCF Development Action Planner Report 2.0,https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report-2-0/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq ucf development action planner report 2.0. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
758,OPQ Universal Competency Report 1.0,https://www.shl.com/products/product-catalog/view/opq-universal-competency-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq universal competency report 1.0. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
4289,OPQ Universal Competency Report 2.0,https://www.shl.com/products/product-catalog/view/opq-universal-competency-report-2-0/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq universal competency report 2.0. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
1067,OPQ User and Managers Report,https://www.shl.com/products/product-catalog/view/opq-user-and-managers-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|A|B|C|D|E|K|P|S,True,,P,P,"opq user and managers report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|a|b|c|d|e|k|p|s"
759,OPQ User Report,https://www.shl.com/products/product-catalog/view/opq-user-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",P|S|A|B|C|D|E|K|P|S,True,,P S,P|S,"opq user report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. p|s|a|b|c|d|e|k|p|s"
